Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
5566,564.8,9m 24.8s,56.87005225,-5.43697472,P-GPS,14.8,4.5,10.5,3.2,0.2,0.1,1.1,0.5,48.1,14.7,56.87015945,-5.43683411,12,4,42,14.635,0.033,3.643,3.671,3.676,3.645,0,-0.1,-0.4,1.4,2.3,-108.9,251.1,1024,1024,1024,1024,1024,,,,,
5567,564.9,9m 24.9s,56.87005223,-5.436975,P-GPS,15.1,4.6,10.5,3.2,0.0,0.0,0.0,0.0,48.2,14.7,56.87015945,-5.43683411,12,4,42,14.635,0.033,3.643,3.671,3.676,3.645,0,0,-0.5,3.7,3.6,-108.4,251.6,1024,1024,1024,1024,1024,,,,,
5568,565,9m 25s,56.87005222,-5.43697506,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,48.2,14.7,56.87015945,-5.43683411,12,4,42,14.635,0.033,3.643,3.671,3.676,3.645,0,0.1,-0.4,2.2,5.4,-108.3,251.7,1024,1024,1024,1024,1024,,,,,
5569,565.1,9m 25.1s,56.87005217,-5.43697506,P-GPS,15.4,4.7,10.5,3.2,0.3,0.1,0.0,0.0,48.2,14.7,56.87015945,-5.43683411,12,4,42,14.635,0.033,3.643,3.671,3.676,3.645,0.1,0.1,-0.3,-1.7,5.8,-108.9,251.1,1024,1024,1024,1024,1024,,,,,
5570,565.2,9m 25.2s,56.87005218,-5.43697501,P-GPS,15.4,4.7,10.8,3.3,0.3,0.1,0.0,0.0,48.2,14.7,56.87015945,-5.43683411,12,4,42,14.635,0.033,3.643,3.671,3.676,3.645,0.1,0,-0.1,-4.4,3.8,-109.2,250.8,1024,1024,1024,1024,1024,,,,,
5571,565.3,9m 25.3s,56.87005227,-5.436975,P-GPS,15.4,4.7,10.8,3.3,0.2,0.1,0.0,0.0,48.1,14.7,56.87015945,-5.43683411,12,4,41,14.62,0.031,3.64,3.668,3.671,3.641,0,-0.1,0,-4.1,1.8,-109.2,250.8,1024,1104,1024,1024,1024,,,,,
5572,565.4,9m 25.4s,56.87005231,-5.43697504,P-GPS,15.4,4.7,11.2,3.4,0.2,0.1,0.0,0.0,48.1,14.7,56.87015945,-5.43683411,12,4,41,14.62,0.031,3.64,3.668,3.671,3.641,0,-0.1,0,-1.4,1.2,-109,251,1024,1319,1024,1024,1024,,,,,
5573,565.5,9m 25.5s,56.87005232,-5.43697518,P-GPS,15.4,4.7,11.2,3.4,0.0,0.0,0.0,0.0,48.1,14.7,56.87015945,-5.43683411,12,4,41,14.62,0.031,3.64,3.668,3.671,3.641,0,0,0,0.6,1.8,-108.8,251.2,1024,1363,1024,1024,1024,,,,,
5574,565.6,9m 25.6s,56.8700523,-5.4369752,P-GPS,15.4,4.7,11.2,3.4,0.0,0.0,0.0,0.0,48.2,14.7,56.87015945,-5.43683411,12,4,41,14.62,0.031,3.64,3.668,3.671,3.641,0,0,0,-0.4,2.8,-108.7,251.3,1024,1350,1024,1024,1024,,,,,
5575,565.7,9m 25.7s,56.87005228,-5.43697521,P-GPS,15.4,4.7,11.2,3.4,0.0,0.0,0.0,0.0,48.2,14.7,56.87015945,-5.43683411,12,4,41,14.62,0.031,3.64,3.668,3.671,3.641,0,0,0,-5.4,3.5,-108.8,251.2,1024,1317,1024,1024,1024,,,,,
5576,565.8,9m 25.8s,56.87005224,-5.43697521,P-GPS,15.4,4.7,10.8,3.3,0.0,0.0,0.0,0.0,48.2,14.7,56.87015945,-5.43683411,12,4,41,14.62,0.031,3.64,3.668,3.671,3.641,0,0,0,-11,3.8,-109.1,250.9,1024,1305,1024,1024,1024,,,,,
5577,565.9,9m 25.9s,56.87005211,-5.43697539,P-GPS,15.4,4.7,10.8,3.3,0.7,0.3,0.0,0.0,48.2,14.7,56.87015945,-5.43683411,12,4,41,14.62,0.031,3.64,3.668,3.671,3.641,-0.1,-0.3,0.1,-14,3.3,-109.3,250.7,1024,1276,1024,1024,1024,,,,,
5578,566,9m 26s,56.87005191,-5.43697585,P-GPS,15.4,4.7,10.8,3.3,1.2,0.5,0.0,0.0,48.3,14.7,56.87015945,-5.43683411,12,4,41,14.62,0.031,3.64,3.668,3.671,3.641,-0.2,-0.5,0,-13.1,2.7,-109.2,250.8,1024,1193,1024,1024,1024,,,,,
5579,566.1,9m 26.1s,56.87005158,-5.43697663,P-GPS,15.4,4.7,10.5,3.2,1.5,0.7,0.0,0.0,48.5,14.8,56.87015945,-5.43683411,13,4,41,14.62,0.031,3.64,3.668,3.671,3.641,-0.3,-0.6,0,-10.1,2.3,-109,251,1024,1139,1024,1024,1024,,,,,
5580,566.2,9m 26.2s,56.87005121,-5.43697758,P-GPS,15.4,4.7,10.5,3.2,1.3,0.6,1.5,0.7,48.8,14.9,56.87015945,-5.43683411,13,4,41,14.62,0.031,3.64,3.668,3.671,3.641,-0.3,-0.5,0,-7.4,2.1,-108.8,251.2,1024,1065,1024,1024,1024,,,,,
5581,566.3,9m 26.3s,56.8700507,-5.43697866,P-GPS,15.4,4.7,10.5,3.2,1.3,0.6,1.5,0.7,49.0,14.9,56.87015945,-5.43683411,12,4,41,14.624,0.034,3.639,3.668,3.673,3.644,-0.4,-0.4,0,-5.6,3,-108.4,251.6,1024,1024,1024,1024,1024,,,,,
5582,566.4,9m 26.4s,56.87005019,-5.43697973,P-GPS,15.4,4.7,10.5,3.2,1.3,0.6,2.1,0.9,49.3,15.0,56.87015945,-5.43683411,12,4,41,14.624,0.034,3.639,3.668,3.673,3.644,-0.4,-0.4,0,-4.7,4.9,-108.3,251.7,1024,1024,1024,1024,1024,,,,,
5583,566.5,9m 26.5s,56.87004961,-5.43698072,P-GPS,15.4,4.7,10.5,3.2,1.3,0.6,1.8,0.8,49.6,15.1,56.87015945,-5.43683411,12,4,41,14.624,0.034,3.639,3.668,3.673,3.644,-0.3,-0.5,0,-4.1,5.8,-108.5,251.5,1024,1024,1024,1024,1024,,,,,
5584,566.6,9m 26.6s,56.8700491,-5.43698172,P-GPS,15.4,4.7,10.5,3.2,1.3,0.6,1.5,0.7,49.9,15.2,56.87015945,-5.43683411,12,4,41,14.624,0.034,3.639,3.668,3.673,3.644,-0.3,-0.5,0,-2.8,5.3,-108.6,251.4,1024,1024,1024,1024,1024,,,,,
5585,566.7,9m 26.7s,56.87004854,-5.43698254,P-GPS,15.4,4.7,10.2,3.1,1.3,0.6,2.1,0.9,50.1,15.3,56.87015945,-5.43683411,12,4,41,14.624,0.034,3.639,3.668,3.673,3.644,-0.3,-0.5,0,-1.2,4.1,-108.7,251.3,1024,1024,1024,1024,1024,,,,,
5586,566.8,9m 26.8s,56.87004804,-5.43698335,P-GPS,15.4,4.7,10.2,3.1,1.3,0.6,1.8,0.8,50.4,15.4,56.87015945,-5.43683411,12,4,41,14.624,0.034,3.639,3.668,3.673,3.644,-0.3,-0.5,0,0.3,3.2,-108.6,251.4,1024,1024,1024,1024,1024,,,,,
5587,566.9,9m 26.9s,56.87004752,-5.43698399,P-GPS,15.7,4.8,10.2,3.1,1.1,0.5,1.5,0.7,50.6,15.4,56.87015945,-5.43683411,13,4,41,14.624,0.034,3.639,3.668,3.673,3.644,-0.3,-0.4,0,1.4,3.7,-108.6,251.4,1024,1024,1024,1024,1024,,,,,
5588,567,9m 27s,56.87004703,-5.43698459,P-GPS,15.7,4.8,10.2,3.1,1.1,0.5,1.8,0.8,50.8,15.5,56.87015945,-5.43683411,13,4,41,14.624,0.034,3.639,3.668,3.673,3.644,-0.3,-0.4,0,2,4.6,-108.6,251.4,1024,1024,1024,1024,1024,,,,,
5589,567.1,9m 27.1s,56.8700466,-5.43698489,P-GPS,15.7,4.8,10.2,3.1,0.8,0.4,1.5,0.7,51.0,15.5,56.87015945,-5.43683411,13,4,41,14.624,0.034,3.639,3.668,3.673,3.644,-0.2,-0.3,0,1.8,5.4,-108.6,251.4,1024,1024,1024,1024,1024,,,,,
5590,567.2,9m 27.2s,56.87004624,-5.43698516,P-GPS,15.4,4.7,10.2,3.1,0.8,0.4,1.5,0.7,51.1,15.6,56.87015945,-5.43683411,13,4,41,14.624,0.034,3.639,3.668,3.673,3.644,-0.1,-0.3,0,1,6,-108.9,251.1,1024,1024,1024,1024,1024,,,,,
5591,567.3,9m 27.3s,56.87004597,-5.43698538,P-GPS,15.4,4.7,10.2,3.1,0.7,0.3,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,13,4,41,14.624,0.034,3.639,3.668,3.673,3.644,0,-0.3,0,0,5.5,-109.3,250.7,1024,1024,1024,1024,1024,,,,,
5592,567.4,9m 27.4s,56.87004576,-5.43698561,P-GPS,15.4,4.7,10.5,3.2,0.7,0.3,0.0,0.0,51.3,15.6,56.87015945,-5.43683411,13,4,41,14.624,0.034,3.639,3.668,3.673,3.644,0,-0.3,0,-0.1,4.2,-109.2,250.8,1024,1024,1024,1024,1024,,,,,
5593,567.5,9m 27.5s,56.87004571,-5.43698576,P-GPS,15.4,4.7,10.2,3.1,0.7,0.3,1.1,0.5,51.3,15.6,56.87015945,-5.43683411,14,4,41,14.624,0.034,3.639,3.668,3.673,3.644,0,-0.3,0,1.1,3.2,-108.9,251.1,1024,1024,1024,1024,1024,,,,,
5594,567.6,9m 27.6s,56.87004565,-5.43698587,P-GPS,15.4,4.7,10.5,3.2,0.4,0.2,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,14,4,41,14.624,0.034,3.639,3.668,3.673,3.644,0,-0.2,0,2.2,2.8,-108.8,251.2,1024,1024,1024,1024,1024,,,,,
5595,567.7,9m 27.7s,56.87004568,-5.43698606,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,14,4,41,14.624,0.034,3.639,3.668,3.673,3.644,0,-0.1,0,1.1,2.1,-108.7,251.3,1024,1024,1024,1024,1024,,,,,
5596,567.8,9m 27.8s,56.87004568,-5.43698612,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,14,4,41,14.624,0.034,3.639,3.668,3.673,3.644,0,-0.1,0,-0.8,1.2,-108.3,251.7,1024,1024,1024,1024,1024,,,,,
5597,567.9,9m 27.9s,56.87004568,-5.43698623,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,13,4,41,14.624,0.034,3.639,3.668,3.673,3.644,0,-0.1,0,-1.3,2,-108.3,251.7,1024,1024,1024,1024,1024,,,,,
5598,568,9m 28s,56.87004562,-5.43698622,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,13,4,41,14.624,0.034,3.639,3.668,3.673,3.644,0,-0.1,0,0,4.5,-108.5,251.5,1024,1024,1024,1024,1024,,,,,
5599,568.1,9m 28.1s,56.87004566,-5.43698626,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,14,4,41,14.624,0.034,3.639,3.668,3.673,3.644,0,0,0,1,5.3,-108.8,251.2,1024,1024,1024,1024,1024,,,,,
5600,568.2,9m 28.2s,56.87004575,-5.43698612,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,14,4,41,14.624,0.034,3.639,3.668,3.673,3.644,0.1,0,0,-0.2,2.9,-108.7,251.3,1024,1024,1024,1024,1024,,,,,
5601,568.3,9m 28.3s,56.87004593,-5.43698602,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.3,15.6,56.87015945,-5.43683411,14,4,41,14.635,0.032,3.643,3.671,3.675,3.646,0.1,0,0,-2.9,0,-108.4,251.6,1024,1024,1024,1024,1024,,,,,
5602,568.4,9m 28.4s,56.87004604,-5.43698578,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,14,4,41,14.635,0.032,3.643,3.671,3.675,3.646,0,0,0,-5.5,-0.7,-108.1,251.9,1024,1024,1024,1024,1024,,,,,
5603,568.5,9m 28.5s,56.87004612,-5.43698569,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,14,4,41,14.635,0.032,3.643,3.671,3.675,3.646,-0.1,0,0,-6,1.7,-108.2,251.8,1024,1024,1024,1024,1024,,,,,
5604,568.6,9m 28.6s,56.87004611,-5.43698562,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,14,4,41,14.635,0.032,3.643,3.671,3.675,3.646,-0.1,0,0,-4.2,5.1,-108.3,251.7,1024,1024,1024,1024,1024,,,,,
5605,568.7,9m 28.7s,56.87004612,-5.43698578,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,13,4,41,14.635,0.032,3.643,3.671,3.675,3.646,0,0,0,-0.8,6.7,-108.2,251.8,1024,1024,1024,1024,1024,,,,,
5606,568.8,9m 28.8s,56.87004618,-5.43698585,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,13,4,41,14.635,0.032,3.643,3.671,3.675,3.646,0.1,0,0,1.7,5.2,-108.1,251.9,1024,1024,1024,1024,1024,,,,,
5607,568.9,9m 28.9s,56.87004635,-5.43698597,P-GPS,15.4,4.7,10.5,3.2,0.3,0.1,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,14,4,41,14.635,0.032,3.643,3.671,3.675,3.646,0.1,0.1,0,0.9,1.7,-108,252,1024,1024,1024,1024,1024,,,,,
5608,569,9m 29s,56.87004654,-5.43698588,P-GPS,15.4,4.7,10.5,3.2,0.3,0.1,1.1,0.5,51.1,15.6,56.87015945,-5.43683411,14,4,41,14.635,0.032,3.643,3.671,3.675,3.646,0.1,0.1,0,-2.9,-0.5,-107.9,252.1,1024,1024,1024,1024,1024,,,,,
5609,569.1,9m 29.1s,56.8700467,-5.43698581,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.1,15.6,56.87015945,-5.43683411,13,4,41,14.635,0.032,3.643,3.671,3.675,3.646,0,0,0,-6.7,0.1,-108.1,251.9,1024,1024,1024,1024,1024,,,,,
5610,569.2,9m 29.2s,56.87004678,-5.43698573,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.0,15.6,56.87015945,-5.43683411,13,4,41,14.635,0.032,3.643,3.671,3.675,3.646,0,0,0,-7,2.8,-108.6,251.4,1024,1024,1024,1024,1024,,,,,
5611,569.3,9m 29.3s,56.87004677,-5.43698586,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.0,15.6,56.87015945,-5.43683411,13,4,41,14.629,0.032,3.642,3.669,3.674,3.644,0,-0.1,0,-3.8,4.9,-108.8,251.2,1024,1024,1024,946,1024,,,,,
5612,569.4,9m 29.4s,56.87004678,-5.43698603,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.1,15.6,56.87015945,-5.43683411,13,4,41,14.629,0.032,3.642,3.669,3.674,3.644,0,-0.1,0,0.1,4.5,-108.8,251.2,1024,1024,1024,610,1024,,,,,
5613,569.5,9m 29.5s,56.87004681,-5.43698631,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.1,15.6,56.87015945,-5.43683411,12,4,41,14.629,0.032,3.642,3.669,3.674,3.644,0.1,0,0,1.9,1.9,-109.1,250.9,1024,1024,1024,592,1024,,,,,
5614,569.6,9m 29.6s,56.87004688,-5.43698642,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.1,15.6,56.87015945,-5.43683411,12,4,41,14.629,0.032,3.642,3.669,3.674,3.644,0,0.1,0,-0.2,-0.4,-111.3,248.7,1024,1024,1024,777,1024,,,,,
5615,569.7,9m 29.7s,56.87004693,-5.43698645,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.1,15.6,56.87015945,-5.43683411,12,4,41,14.629,0.032,3.642,3.669,3.674,3.644,0,0.1,0,-3.8,-0.1,-115.7,244.3,1024,1024,1024,908,1021,,,,,
5616,569.8,9m 29.8s,56.87004692,-5.43698645,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.1,15.6,56.87015945,-5.43683411,12,4,41,14.629,0.032,3.642,3.669,3.674,3.644,-0.1,0,0,-5.2,2.9,-118.8,241.2,1024,1024,1024,1024,1024,,,,,
5617,569.9,9m 29.9s,56.87004681,-5.43698655,P-GPS,15.4,4.7,10.5,3.2,0.3,0.1,0.0,0.0,51.1,15.6,56.87015945,-5.43683411,12,4,41,14.629,0.032,3.642,3.669,3.674,3.644,-0.1,-0.1,0,-3.8,5.6,-119.8,240.2,1024,1024,1024,1024,1024,,,,,
5618,570,9m 30s,56.87004672,-5.43698674,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,12,4,41,14.629,0.032,3.642,3.669,3.674,3.644,0,-0.1,0,-0.6,6.2,-119.5,240.5,1024,1024,1024,1024,1024,,,,,
5619,570.1,9m 30.1s,56.87004665,-5.43698705,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,12,4,41,14.629,0.032,3.642,3.669,3.674,3.644,0,-0.1,0,2,4.3,-119.1,240.9,1024,1024,1024,1024,1024,,,,,
5620,570.2,9m 30.2s,56.87004667,-5.43698727,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,12,4,41,14.629,0.032,3.642,3.669,3.674,3.644,0,0,0,2.2,1.8,-119.2,240.8,1024,1024,1024,1024,1024,,,,,
5621,570.3,9m 30.3s,56.87004671,-5.43698745,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0,0,0,0.3,-119.5,240.5,1024,1024,1024,1024,1024,,,,,
5622,570.4,9m 30.4s,56.87004675,-5.43698752,P-GPS,15.4,4.7,10.8,3.3,0.0,0.0,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0,0,-2.2,0.6,-119.8,240.2,1024,1024,1024,1024,1024,,,,,
5623,570.5,9m 30.5s,56.87004676,-5.43698758,P-GPS,15.4,4.7,10.8,3.3,0.0,0.0,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0,0,-2.8,1.4,-119.9,240.1,1024,1024,1024,1024,1024,,,,,
5624,570.6,9m 30.6s,56.87004674,-5.43698764,P-GPS,15.4,4.7,10.8,3.3,0.2,0.1,0.0,0.0,51.3,15.6,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,-0.1,0,-1.4,2.3,-120.1,239.9,1024,1024,1024,1024,1024,,,,,
5625,570.7,9m 30.7s,56.87004662,-5.43698773,P-GPS,15.4,4.7,11.2,3.4,0.0,0.0,0.0,0.0,51.3,15.6,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0,0,1,3.1,-120.3,239.7,1024,1024,1024,1024,1024,,,,,
5626,570.8,9m 30.8s,56.87004653,-5.43698777,P-GPS,15.4,4.7,11.2,3.4,0.0,0.0,0.0,0.0,51.3,15.6,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0,0,2.2,3.1,-120.4,239.6,1024,1024,1024,1024,1024,,,,,
5627,570.9,9m 30.9s,56.87004646,-5.43698776,P-GPS,15.4,4.7,11.2,3.4,0.0,0.0,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0.1,0,0.6,2.1,-120.6,239.4,1024,1024,1024,1024,1024,,,,,
5628,571,9m 31s,56.87004641,-5.43698768,P-GPS,15.4,4.7,10.8,3.3,0.2,0.1,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0.1,0,-1.4,1,-120.9,239.1,1024,1024,1024,1024,1024,,,,,
5629,571.1,9m 31.1s,56.87004631,-5.4369876,P-GPS,15.4,4.7,10.8,3.3,0.2,0.1,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,-0.1,0,0,-2.1,1.8,-120.7,239.3,1024,1024,1024,1024,1024,,,,,
5630,571.2,9m 31.2s,56.87004617,-5.43698752,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,-0.1,0,0,-1.3,4.7,-120.6,239.4,1024,1024,1024,1024,1024,,,,,
5631,571.3,9m 31.3s,56.87004597,-5.4369875,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,1.1,0.5,51.5,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,-0.1,0,0,-0.5,7.6,-120.5,239.5,1024,1024,1024,1024,1024,,,,,
5632,571.4,9m 31.4s,56.87004584,-5.43698756,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.5,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,-0.1,0,0.4,7.5,-120.5,239.5,1024,1024,1024,1024,1024,,,,,
5633,571.5,9m 31.5s,56.87004581,-5.43698774,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,1.1,0.5,51.5,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,-0.1,0,0.4,4.7,-120.4,239.6,1024,1024,1024,1024,1024,,,,,
5634,571.6,9m 31.6s,56.87004583,-5.43698792,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.6,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0,0,-0.3,1.8,-120.1,239.9,1024,1024,1024,1024,1024,,,,,
5635,571.7,9m 31.7s,56.87004587,-5.43698814,P-GPS,15.4,4.7,10.8,3.3,0.0,0.0,1.1,0.5,51.6,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0,0,-0.3,1.4,-119.9,240.1,1024,1024,1024,1024,1024,,,,,
5636,571.8,9m 31.8s,56.8700459,-5.43698828,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.6,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0,0,0.7,2.9,-119.9,240.1,1024,1024,1024,1024,1024,,,,,
5637,571.9,9m 31.9s,56.8700459,-5.4369884,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.6,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0,0,0,1.4,4.9,-120,240,1024,1024,1024,1024,1024,,,,,
5638,572,9m 32s,56.87004598,-5.43698846,P-GPS,15.4,4.7,10.5,3.2,0.4,0.2,0.0,0.0,51.6,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0.2,0,0,0.9,4.4,-120.3,239.7,1024,1024,1024,1024,1024,,,,,
5639,572.1,9m 32.1s,56.87004613,-5.4369885,P-GPS,15.4,4.7,10.5,3.2,0.4,0.2,0.0,0.0,51.5,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0.2,0,0,-0.8,1.6,-120,240,1024,1024,1024,1024,1024,,,,,
5640,572.2,9m 32.2s,56.8700463,-5.43698848,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.5,15.7,56.87015945,-5.43683411,11,4,41,14.632,0.033,3.642,3.669,3.675,3.646,0.1,0,0,-2.2,-0.6,-119.6,240.4,1024,1024,1024,1024,1024,,,,,
5641,572.3,9m 32.3s,56.87004644,-5.43698847,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,11,4,41,14.635,0.031,3.644,3.671,3.675,3.645,0,0,0,-2.6,-0.3,-119.3,240.7,1024,1024,1024,1024,1024,,,,,
5642,572.4,9m 32.4s,56.87004652,-5.43698841,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,11,4,41,14.635,0.031,3.644,3.671,3.675,3.645,0,0,0,-2.3,1.9,-119.3,240.7,1024,1024,1024,1024,1024,,,,,
5643,572.5,9m 32.5s,56.87004659,-5.43698845,P-GPS,15.4,4.7,10.5,3.2,0.0,0.0,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,11,4,41,14.635,0.031,3.644,3.671,3.675,3.645,0,0,0,-1.6,4,-119.4,240.6,1024,1024,1024,1024,1024,,,,,
5644,572.6,9m 32.6s,56.87004671,-5.43698846,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.4,15.7,56.87015945,-5.43683411,11,4,41,14.635,0.031,3.644,3.671,3.675,3.645,0.1,0,0,-1.1,4.5,-119.5,240.5,1024,1024,1024,1024,1024,,,,,
5645,572.7,9m 32.7s,56.87004685,-5.43698856,P-GPS,15.4,4.7,10.5,3.2,0.4,0.2,0.0,0.0,51.3,15.6,56.87015945,-5.43683411,11,4,41,14.635,0.031,3.644,3.671,3.675,3.645,0.2,0,0,-1.4,2.7,-119.6,240.4,1024,1024,1024,1024,1024,,,,,
5646,572.8,9m 32.8s,56.87004705,-5.43698861,P-GPS,15.4,4.7,10.5,3.2,0.4,0.2,0.0,0.0,51.3,15.6,56.87015945,-5.43683411,11,4,41,14.635,0.031,3.644,3.671,3.675,3.645,0.2,0,0,-2.3,0.1,-119.7,240.3,1024,1024,1024,1024,1024,,,,,
5647,572.9,9m 32.9s,56.87004728,-5.43698871,P-GPS,15.4,4.7,10.5,3.2,0.2,0.1,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,11,4,41,14.635,0.031,3.644,3.671,3.675,3.645,0.1,0,0,-2.9,-1.5,-119.7,240.3,1024,1024,1024,1024,1024,,,,,
5648,573,9m 33s,56.87004747,-5.43698872,P-GPS,15.4,4.7,10.2,3.1,0.0,0.0,0.0,0.0,51.2,15.6,56.87015945,-5.43683411,11,4,41,14.635,0.031,3.644,3.671,3.675,3.645,0,0,0,-3,-1.5,-119.6,240.4,1024,1024,1024,1024,1024,,,,,
5649,573.1,9m 33.1s,56.87004759,-5.43698874,P-GPS,15.4,4.7,10.2,3.1,0.2,0.1,0.0,0.0,51.1,15.6,56.87015945,-5.43683411,11,4,41,14.635,0.031,3.644,3.671,3.675,3.645,0,0.1,0,-2.6,0,-119.5,240.5,1024,1024,1024,1024,1024,,,,,
